,person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text,prob_machine_generated_full,n_tokens_full,glimpse_criterion_full
10113,US:40599012,why_moved_to_current_state,Lower taxes and warm weather,0.22,5,-4.614581261068219,"I am against people pouring into our country illegally. I am pro life. I am not for DEI. I believe there are only two genders. I am anti crime. I believe we are one nation under God. I believe there is to much welfare and not enough work. I don't think we should provide security for other countries for free. I think if I want an electric car, it should be my choice. I think our country should be oil independent. I don't believe trans people should be in our military.   Lower taxes and warm weather",0.24,112,-3.840906536065221
10114,US:40599410,when_decided_pid,"Not sure, when did the Democratic party shift to the left?",0.4,13,-2.046296394329737,"Not sure, when did the Democratic party shift to the left?   Because the other party has lost their damn minds   Lower taxes, cost of living, and job",0.24,33,-4.071876806848515
10115,US:40599410,why_are_pid_with_when,Because the other party has lost their damn minds,0.28,9,-3.1749868160743975,"Not sure, when did the Democratic party shift to the left?   Because the other party has lost their damn minds   Lower taxes, cost of living, and job",0.24,33,-4.071876806848515
10116,US:40599410,why_moved_to_current_state,"Lower taxes, cost of living, and job",0.52,9,-1.2727634030588464,"Not sure, when did the Democratic party shift to the left?   Because the other party has lost their damn minds   Lower taxes, cost of living, and job",0.24,33,-4.071876806848515
10117,US:40599962,when_decided_pid,when i was a 18 teen,0.24,7,-3.9140800487734784,when i was a 18 teen   i like a lot of there viw when it come to help the people   to go to school and work,0.23,30,-4.1579610401709335
10118,US:40599962,why_are_pid_with_when,i like a lot of there viw when it come to help the people,0.24,15,-3.911576737651081,when i was a 18 teen   i like a lot of there viw when it come to help the people   to go to school and work,0.23,30,-4.1579610401709335
10119,US:40599962,why_moved_to_current_state,to go to school and work,0.57,6,-0.9734257147374192,when i was a 18 teen   i like a lot of there viw when it come to help the people   to go to school and work,0.23,30,-4.1579610401709335
10120,US:40608455,when_decided_pid,When Bill Clinton was running for President,0.57,7,-0.969627068877156,"When Bill Clinton was running for President   I made my CHOICE. Before, I was just what my Parents HAD been. They changed about then, too.   My father got a job here",0.22,40,-5.667486950008596
10121,US:40608455,why_are_pid_with_when,"I made my CHOICE. Before, I was just what my Parents HAD been. They changed about then, too.",0.22,25,-5.003791364094172,"When Bill Clinton was running for President   I made my CHOICE. Before, I was just what my Parents HAD been. They changed about then, too.   My father got a job here",0.22,40,-5.667486950008596
10122,US:40608455,why_moved_to_current_state,My father got a job here,0.47,6,-1.5757662305494684,"When Bill Clinton was running for President   I made my CHOICE. Before, I was just what my Parents HAD been. They changed about then, too.   My father got a job here",0.22,40,-5.667486950008596
10123,US:40612866,why_are_pid,Not very conservative but a whole lot closer than the democrats,0.27,12,-3.3295400020608272,Not very conservative but a whole lot closer than the democrats   Financial and future retirement,0.27,17,-6.76725374772923
10124,US:40612866,why_moved_to_current_state,Financial and future retirement,0.23,4,-5.972247851163771,Not very conservative but a whole lot closer than the democrats   Financial and future retirement,0.27,17,-6.76725374772923
10125,US:40614179,when_decided_pid,Back in 1968 when I first voted for Nixon over Humphrey,0.32,14,-2.663544324079257,"Back in 1968 when I first voted for Nixon over Humphrey   They have consistently been the party for smaller government, conservative values and anti abortion   Husband's job",0.23,34,-5.92204634649886
10126,US:40614179,why_are_pid_with_when,"They have consistently been the party for smaller government, conservative values and anti abortion",0.33,15,-2.5848973698840365,"Back in 1968 when I first voted for Nixon over Humphrey   They have consistently been the party for smaller government, conservative values and anti abortion   Husband's job",0.23,34,-5.92204634649886
10127,US:40614179,why_moved_to_current_state,Husband's job,0.39,4,-2.0560802122977506,"Back in 1968 when I first voted for Nixon over Humphrey   They have consistently been the party for smaller government, conservative values and anti abortion   Husband's job",0.23,34,-5.92204634649886
10128,US:40618263,when_think_pid,2016,0.36,2,-2.358311613479094,"2016   To escape lawless NY   The Democrat party is no longer the party of Kennedy Democrats. They are socialist, Marxist, intolerant, progressive, antisemitic, intolerant and violent.",0.26,41,-3.514019206820961
10129,US:40618263,why_moved_to_current_state,To escape lawless NY,0.28,5,-7.017261060847335,"2016   To escape lawless NY   The Democrat party is no longer the party of Kennedy Democrats. They are socialist, Marxist, intolerant, progressive, antisemitic, intolerant and violent.",0.26,41,-3.514019206820961
10130,US:40618263,why_think_pid_with_when,"The Democrat party is no longer the party of Kennedy Democrats. They are socialist, Marxist, intolerant, progressive, antisemitic, intolerant and violent.",0.56,32,-1.043879348610234,"2016   To escape lawless NY   The Democrat party is no longer the party of Kennedy Democrats. They are socialist, Marxist, intolerant, progressive, antisemitic, intolerant and violent.",0.26,41,-3.514019206820961
10131,US:40619695,why_think_pid,because im completely independent,0.3,4,-7.202352243865785,because im completely independent,0.3,4,-7.202352243865785
10132,US:40624657,when_think_pid,My parents were democrats and I identified with most Democrat politicians,0.22,12,-5.596331222937155,My parents were democrats and I identified with most Democrat politicians   Company transfer and to reunite with family and grandchildren   I believe Democrats are more liberal and responsive to peoples needs and wants.,0.32,38,-7.4481136169640845
10133,US:40624657,why_moved_to_current_state,Company transfer and to reunite with family and grandchildren,0.24,10,-6.104268462579243,My parents were democrats and I identified with most Democrat politicians   Company transfer and to reunite with family and grandchildren   I believe Democrats are more liberal and responsive to peoples needs and wants.,0.32,38,-7.4481136169640845
10134,US:40624657,why_think_pid_with_when,I believe Democrats are more liberal and responsive to peoples needs and wants.,0.32,14,-2.677332447478786,My parents were democrats and I identified with most Democrat politicians   Company transfer and to reunite with family and grandchildren   I believe Democrats are more liberal and responsive to peoples needs and wants.,0.32,38,-7.4481136169640845
10135,US:40630351,why_moved_to_current_state,Family,0.25,1,-3.7675180728671025,Family   I believe in the Constitution and The Bill of Rights as documents to be followed implicitly. I believe that if you are here illegally you should be deported immediately with rare exceptions. I believe that if as a sitting member of any government position if you break the law you should be tried and held to account for it. I believe that Nancy Pelosi orchestrated the January 6th debacle and should be tried and HUNG FOR TREASON,0.28,86,-3.177215689975761
10136,US:40630351,why_think_pid,I believe in the Constitution and The Bill of Rights as documents to be followed implicitly. I believe that if you are here illegally you should be deported immediately with rare exceptions. I believe that if as a sitting member of any government position if you break the law you should be tried and held to account for it. I believe that Nancy Pelosi orchestrated the January 6th debacle and should be tried and HUNG FOR TREASON,0.41,84,-1.9661355387198591,Family   I believe in the Constitution and The Bill of Rights as documents to be followed implicitly. I believe that if you are here illegally you should be deported immediately with rare exceptions. I believe that if as a sitting member of any government position if you break the law you should be tried and held to account for it. I believe that Nancy Pelosi orchestrated the January 6th debacle and should be tried and HUNG FOR TREASON,0.28,86,-3.177215689975761
10137,US:40631645,when_decided_pid,at age 18,0.4,4,-2.0409249831367404,at age 18   I believe in thier policies   was born here,0.22,15,-5.503691439837688
10138,US:40631645,why_are_pid_with_when,I believe in thier policies,0.31,6,-2.861358617206306,at age 18   I believe in thier policies   was born here,0.22,15,-5.503691439837688
10139,US:40631645,why_moved_to_current_state,was born here,0.22,3,-5.361255818485814,at age 18   I believe in thier policies   was born here,0.22,15,-5.503691439837688
10140,US:40637985,why_moved_to_current_state,college,0.38,1,-8.01762236337824,college   Against ALL things Republicans stand for!,0.55,9,-9.074520332472314
10141,US:40637985,why_think_pid,Against ALL things Republicans stand for!,0.22,7,-5.201272050027772,college   Against ALL things Republicans stand for!,0.55,9,-9.074520332472314
10142,US:40640371,why_moved_to_current_state,TO BE CLOSER TO GRANDKIDS,0.3,10,-2.955569107856344,TO BE CLOSER TO GRANDKIDS   I LIKE TO STAY INDEPENDANT,0.22,19,-4.572252034276383
10143,US:40640371,why_think_pid,I LIKE TO STAY INDEPENDANT,0.27,8,-3.3536330375266665,TO BE CLOSER TO GRANDKIDS   I LIKE TO STAY INDEPENDANT,0.22,19,-4.572252034276383
10144,US:40641660,when_decided_pid,1966,0.23,2,-4.137742862395573,1966   I'm Black and Republicans do not support equal rights for all people......just the white ones who are well off or the white ones who think they can become well off and don't want any competition from another ethnic group.   Did not like Kansas,0.23,52,-4.186261924721565
