person_id,why_think_pid,prob_machine_generated,n_tokens,glimpse_criterion
US:1179552,I;m a recovering Democrat. The Dem Party left me a long time ago,0.29,15,-3.0129085816528987
US:1190052,Because they are compassionate and care about community and taking care of people as community should be,0.22,17,-5.2546635741895775
US:39561338,Neither party represents my positions. Both disregard the will of the people. Both are stuffing their pockets with tax payers money ..,0.22,25,-4.652794363112106
US:188484673,I align with their views way more than republicans.,0.23,11,-4.4467890419595095
US:201204915,"I believe in equal rights and protecting the less fortunate. Republicans seem to believe that Trump should be king, and I think there isn't much less American than that.",0.3,33,-2.8824788409454407
US:1225190,The Republican Party best reflects my values. I tend to be libertarian in some things and conservative in most things. Ronald Reagan was the best president of the 20th century. Donald Trump is tough enough to get the job done right now. Democrat party positions are ridiculous right now.,0.24,56,-3.8205000448957955
US:140110895,"I don't believe that it's okay to infringe on the rights of the American people, or minorities and Republicans seem to thrive on it.",0.32,29,-2.704424663261453
US:2748101,Less government is the answer to most all questions. Rigorously enforce the existing laws on all people equally not just your political opponents. More public referendum questions on all ballots at all levels.,0.23,38,-4.429211616306916
US:3369941,The Democrats stand for progress and government for the people. Values that I share. Plus I have voted since 1980 and it's always been Democratic. The Republicans have been taken over by the Felon in the White House.,0.3,46,-2.969973532685425
US:40949911,I feel that both parties are more interested in protecting govt than they are the people.,0.5,18,-1.3529123807767682
US:120836549,I love capitalism and business but I also like freedom of speech and gun ownership,0.35,15,-2.389166621437664
US:2101631,Believe people should make governing decisions.,0.23,8,-4.305832269122159
US:1902517,"The Democrat party has gone too far to the left, leaning more towards socialism therefore, there was no other choice, but the vote republican",0.32,27,-2.6768472877070018
US:139371,"conservative in my values, and thinking, and believe that we should give a hand up in situations, not a hand out.",0.42,26,-1.9022742363385117
US:35995730,I do not believe the Democrats or Republicans represent working people. They both put personal profits before anything else. And they both support war and genocide around the world.,0.5,32,-1.3915288912332608
US:3969356,No,0.34,1,-2.475901908344918
US:4197315,"Democrats seem more accepting of people as a whole, wanting a cohesive society not belittling of others and equality.",0.22,23,-5.271267483368014
US:171997711,"The democrats have moved far too left. I don’t support so-called “trans” (biological men) in women’s sports and don’t believe any child should be encouraged to “transition”. Those are completely anti-science positions. In addition, democrats are fighting the deportation of known criminals here illegally. They should not be backing these type of policies.",0.31,73,-2.7811554239276486
US:1248006,Because the republican party sees the government waste giving money to corrupt and unproductive people and governments under the disguise of aide. That only ends up in corrupt pockets.,0.22,32,-5.0172551000786365
US:164276555,"I believe in women’s rights, I support DEI, I believe in climate change. I think we are losing our democracy",0.66,25,-0.5201089356151533
US:46467470,I believe women should have the right to control their own bodies,0.77,12,0.07906633928096182
US:145442143,Align more closely with them on the environment and social service priorities,0.22,12,-4.721202436145362
US:182625143,Because I speak of the little people who fell ignored and belittled politicians only think on themselves then the people they swore to work for,0.32,27,-7.3971107686340405
US:41159889,I associate more closely with Republican views,0.22,7,-4.630070073028202
US:3625372,Because I am socially liberal and fiscally conservative. Strongly believe in the rule of law.,0.43,20,-1.8252009134081153
US:167886407,I honestly don't i am more of third-party voter. Botgh sides are full of old rich white evil men that are greedy,0.26,26,-6.599254745766305
US:118898483,Because of conservative viewpoint tend to be made from Critical Thinking and common sense.,0.22,15,-4.898414801824176
US:145143765,Republicans have completely failed as a political party and have turned to worshiping a criminal. Republicans are powerless to stop the criminal they have enabled. Donald trump is a complete embarrassment to our nation. He has poisoned the republican party from top to very bottom local politics.,0.24,52,-3.887377649565445
US:4213641,Use to be a strong democrat when they were pro labor now just a Democrat because the alternative is so horrible(not very motivating) wish Dems would go back to fighting for working families….,0.23,36,-5.979450320938977
US:25480428,Both parties favor giving Israel money and weapons to genocide Palestinians,0.22,11,-4.514605791509044
US:2340600,"The republican party is completely subsumed with trump worship, the democrats aren't even attempting to make a case to be a factor, I believe this is because the same corporations are paying both parties; there is no incentive to represent the people.",0.34,50,-2.4791481006741147
US:156539111,I agree with the conservatives .,0.25,6,-3.7673283406524996
US:126099455,"I have very conservative ideas and MOST of the time, republicans adhere to my values",0.22,17,-5.347971082061169
US:4477454,i feel unsafe around them both,0.23,6,-4.305030024122923
US:133976571,"Used to be a Chicago Democrat, but after years of seeing all talk and more tax and spending, found myself more aligned with the personal responsibility values of the Republican Party.",0.34,34,-2.498375766017394
US:41947342,Fear. I am actually a Democratic Socialist,0.23,8,-4.39199415364779
US:134512663,"I think I am closer to the Democratic Party because the Republican Party has swung so far from their foundational values, I cannot identify with them anymore.",0.57,29,-1.006555072161905
